stat_id,strikes_per_minute,strike_accuracy,strikes_absorbed_per_minute,strike_defense,takedown_average,takedown_accuracy,takedown_defense,submission_average,fighters_id
2569,0.68,0.5,0.68,0.0,5.07,0.66,0.0,0.0,2569
2570,1.83,0.26,2.3,0.57,0.78,0.14,0.54,0.0,2570
2571,2.21,0.25,2.87,0.42,1.23,0.16,0.25,0.0,2571
2572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572
2573,0.2,0.75,2.07,0.42,0.0,0.0,0.25,0.0,2573
2574,2.42,0.42,3.73,0.59,1.2,0.38,0.75,0.4,2574
2575,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,2575
2576,3.0,0.42,3.64,0.63,0.0,0.0,0.53,0.0,2576
2577,2.57,0.43,2.55,0.56,0.62,0.23,0.44,1.1,2577
2578,2.86,0.37,2.39,0.53,0.0,0.0,0.0,0.0,2578
2579,2.05,0.47,2.05,0.58,0.0,0.0,0.62,0.0,2579
2580,3.81,0.35,3.96,0.56,0.91,0.35,0.7,0.2,2580
2581,1.58,0.37,1.72,0.6,0.53,0.5,0.23,2.6,2581
2582,3.84,0.37,4.29,0.53,0.54,0.35,0.6,0.3,2582
2583,3.42,0.4,3.18,0.58,0.46,0.1,0.63,0.0,2583
2584,5.42,0.48,3.42,0.52,1.16,0.41,0.92,0.0,2584
2585,2.28,0.34,3.58,0.5,0.67,0.21,0.33,0.8,2585
2586,2.82,0.34,2.46,0.46,3.26,0.66,0.5,2.2,2586
2587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587
2588,1.17,0.28,1.83,0.67,0.0,0.0,0.1,0.0,2588
2589,5.93,0.42,6.33,0.48,4.0,0.57,0.0,0.0,2589
2590,3.15,0.59,5.07,0.43,1.97,0.18,0.0,1.3,2590
2591,1.26,0.4,2.08,0.48,5.56,0.1,0.1,0.0,2591
2592,3.99,0.43,3.53,0.6,1.59,0.46,0.64,0.4,2592
2593,1.27,0.51,1.07,0.58,0.0,0.0,0.44,0.0,2593
2594,2.67,0.43,3.56,0.43,1.25,0.27,0.45,0.4,2594
2595,1.05,0.22,3.74,0.4,1.43,0.2,0.0,0.5,2595
2596,2.27,0.23,8.2,0.33,0.0,0.0,0.5,0.0,2596
2597,3.71,0.44,2.78,0.47,0.0,0.0,0.0,0.0,2597
2598,4.96,0.4,4.56,0.57,0.34,0.25,0.47,0.3,2598
2599,4.42,0.33,4.89,0.51,0.7,0.24,0.42,0.6,2599
2600,3.01,0.43,2.97,0.61,3.63,0.31,0.68,0.0,2600
2601,0.5,0.62,6.95,0.27,0.0,0.0,0.0,0.0,2601
2602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2602
2603,1.7,0.33,0.49,0.8,0.0,0.0,0.5,0.0,2603
2604,0.0,0.0,19.31,0.4,0.0,0.0,0.0,0.0,2604
2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2605
2606,0.8,0.41,1.13,0.54,0.0,0.0,0.5,1.0,2606
2607,1.27,0.27,4.2,0.57,3.0,0.3,0.0,1.0,2607
2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2608
2609,3.64,0.37,4.5,0.56,0.0,0.0,0.82,0.0,2609
2610,0.67,0.16,0.0,0.0,0.0,0.0,0.0,0.0,2610
2611,2.6,0.49,2.45,0.53,4.37,0.35,0.1,0.4,2611
2612,3.75,0.5,1.21,0.68,1.59,0.6,0.59,1.1,2612
2613,4.86,0.32,15.48,0.28,0.0,0.0,0.0,0.0,2613
2614,2.3,0.33,1.93,0.62,1.67,0.42,0.5,1.7,2614
2615,4.51,0.51,4.0,0.65,1.0,0.21,0.5,0.0,2615
2616,0.43,0.18,4.07,0.13,0.0,0.0,0.33,0.0,2616
2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2617
2618,4.08,0.41,3.77,0.58,0.7,0.5,0.71,0.0,2618
2619,4.39,0.43,3.48,0.57,2.28,0.39,0.89,0.2,2619
2620,0.54,0.16,0.0,0.1,0.0,0.0,0.0,8.0,2620
2621,1.48,0.28,2.09,0.51,1.36,0.2,0.33,0.0,2621
2622,2.4,0.31,3.47,0.42,0.0,0.0,0.25,0.0,2622
2623,4.39,0.46,4.53,0.53,2.31,0.34,0.78,0.1,2623
2624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624
2625,3.43,0.56,3.26,0.49,1.53,0.37,0.85,0.0,2625
2626,5.38,0.41,6.29,0.55,0.48,0.16,0.82,0.5,2626
2627,1.97,0.5,1.99,0.54,4.23,0.5,0.35,1.2,2627
2628,3.12,0.51,2.26,0.57,3.17,0.29,0.57,0.6,2628
2629,3.7,0.42,4.73,0.55,3.0,0.4,0.1,0.0,2629
2630,2.44,0.36,2.66,0.55,2.4,0.25,0.45,1.8,2630
2631,2.6,0.76,2.87,0.32,1.0,0.2,0.42,0.0,2631
2632,2.6,0.36,2.2,0.61,1.0,0.1,0.55,0.0,2632
2633,4.21,0.43,2.57,0.61,3.03,0.66,0.77,0.2,2633
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634
2635,0.84,0.36,1.89,0.5,4.74,0.5,0.1,3.2,2635
2636,2.15,0.56,2.4,0.53,3.38,0.56,0.1,0.8,2636
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637
2638,1.21,0.21,7.17,0.4,0.0,0.0,0.0,0.0,2638
2639,1.5,0.75,0.5,0.44,6.01,0.66,0.0,1.5,2639
2640,2.5,0.71,0.17,0.84,7.51,0.85,0.0,2.5,2640
2641,0.0,0.0,1.93,0.3,4.13,0.1,0.0,0.0,2641
2642,3.93,0.66,8.85,0.43,0.0,0.0,0.0,0.0,2642
2643,4.05,0.39,5.25,0.55,1.03,0.25,0.69,0.1,2643
2644,3.4,0.66,0.8,0.42,0.0,0.0,0.5,1.0,2644
2645,4.8,0.54,2.67,0.6,1.78,0.54,0.48,0.6,2645
2646,0.36,0.15,3.28,0.32,0.9,0.1,0.42,1.8,2646
2647,2.38,0.28,7.72,0.43,0.0,0.0,0.0,0.0,2647
2648,4.8,0.69,0.4,0.78,7.5,0.1,0.33,0.0,2648
2649,4.72,0.56,2.9,0.61,0.62,0.15,0.83,0.0,2649
2650,3.33,0.44,4.53,0.27,1.0,0.1,0.75,1.0,2650
2651,3.56,0.35,3.8,0.57,1.16,0.19,0.82,0.2,2651
2652,0.0,0.0,10.59,0.35,0.0,0.0,0.0,0.0,2652
2653,2.59,0.58,2.68,0.41,3.31,0.5,0.23,0.4,2653
2654,8.2,0.5,13.0,0.45,0.0,0.0,0.0,0.0,2654
2655,3.41,0.4,4.27,0.38,0.0,0.0,0.81,0.0,2655
2656,1.44,0.27,5.45,0.34,0.0,0.0,0.0,0.0,2656
2657,3.16,0.16,3.16,0.83,0.0,0.0,0.0,0.0,2657
2658,1.05,0.19,1.5,0.63,0.98,0.28,0.28,0.0,2658
2659,1.45,0.4,14.46,0.4,0.0,0.0,0.0,0.0,2659
2660,0.41,0.5,2.69,0.37,0.0,0.0,0.0,1.2,2660
2661,1.93,0.51,2.27,0.39,0.0,0.0,0.37,0.0,2661
2662,2.94,0.41,3.77,0.44,1.85,0.36,0.66,0.0,2662
2663,1.54,0.33,5.13,0.6,0.0,0.0,0.0,0.0,2663
2664,1.22,0.44,5.33,0.28,1.67,0.9,0.0,0.0,2664
2665,2.68,0.44,1.9,0.57,0.0,0.0,0.72,0.4,2665
2666,1.57,0.33,3.9,0.6,3.0,0.18,0.75,0.5,2666
2667,1.56,0.37,1.83,0.59,1.73,0.36,0.42,0.6,2667
2668,2.23,0.36,3.2,0.58,1.65,0.48,0.63,0.3,2668
2669,0.94,0.3,1.38,0.61,0.46,0.4,0.3,3.6,2669
2670,1.72,0.45,3.67,0.55,0.0,0.0,0.83,0.0,2670
2671,3.1,0.51,1.7,0.64,2.63,0.81,0.1,1.5,2671
2672,1.1,0.44,1.57,0.45,3.0,0.37,0.0,0.0,2672
2673,0.53,0.38,1.06,0.44,0.38,0.5,0.56,0.0,2673
2674,1.73,0.35,2.06,0.64,2.69,0.46,0.0,0.5,2674
2675,3.53,0.51,2.0,0.48,1.33,0.16,0.57,0.3,2675
2676,3.87,0.33,4.97,0.65,0.0,0.0,0.87,0.0,2676
2677,3.71,0.42,3.48,0.63,1.46,0.5,0.61,0.4,2677
2678,0.14,0.5,3.65,0.38,2.11,0.25,0.0,4.2,2678
2679,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0,2679
2680,2.12,0.37,3.32,0.64,0.0,0.0,0.5,0.9,2680
2681,2.94,0.38,4.63,0.55,0.0,0.0,0.55,0.8,2681
2682,3.21,0.61,2.28,0.5,1.55,0.26,0.16,0.9,2682
2683,3.71,0.47,4.34,0.44,1.02,0.37,0.6,0.5,2683
2684,3.42,0.37,3.95,0.51,2.37,0.33,0.1,1.6,2684
2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685
2686,1.03,0.87,0.29,0.75,2.2,0.5,0.4,0.0,2686
2687,1.3,0.43,1.73,0.5,3.0,0.6,0.0,1.5,2687
2688,3.1,0.47,2.48,0.57,2.55,0.34,0.77,0.5,2688
2689,2.68,0.34,4.29,0.47,3.66,0.5,0.83,0.0,2689
2690,3.41,0.53,1.52,0.66,1.6,0.4,0.72,0.2,2690
2691,3.83,0.32,4.62,0.57,2.17,0.25,0.1,0.0,2691
2692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2692
2693,5.57,0.52,4.11,0.54,0.76,0.57,0.64,0.0,2693
2694,2.08,0.32,2.66,0.56,0.0,0.0,0.0,1.7,2694
2695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2695
2696,1.87,0.19,3.8,0.66,0.0,0.0,0.0,0.0,2696
2697,5.05,0.51,5.44,0.57,0.56,0.5,0.87,0.1,2697
2698,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0,2698
2699,3.29,0.46,3.63,0.58,1.09,0.34,0.46,1.3,2699
2700,3.58,0.41,5.56,0.39,1.02,0.28,0.62,0.0,2700
2701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701
2702,1.38,0.31,2.84,0.61,1.31,0.18,0.54,1.6,2702
2703,2.18,0.36,4.79,0.46,1.14,0.27,0.65,0.1,2703
2704,1.84,0.61,3.0,0.49,1.9,0.59,0.66,1.0,2704
2705,3.51,0.45,4.72,0.51,1.06,0.2,0.73,0.6,2705
2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2706
2707,1.89,0.5,1.89,0.7,2.84,0.1,0.0,0.0,2707
2708,1.36,0.33,3.92,0.45,3.07,0.37,0.0,0.5,2708
2709,7.69,0.65,6.15,0.55,5.77,0.66,0.0,0.0,2709
2710,1.98,0.35,4.81,0.51,1.06,0.25,0.76,0.0,2710
2711,3.53,0.46,4.07,0.36,0.0,0.0,0.33,0.0,2711
2712,2.64,0.32,2.57,0.64,0.56,0.16,0.43,0.3,2712
2713,0.28,0.2,1.41,0.52,0.0,0.0,0.0,8.5,2713
2714,0.65,0.41,1.55,0.44,2.47,0.7,0.43,0.9,2714
2715,1.92,0.49,1.35,0.51,2.02,0.1,0.0,0.0,2715
2716,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,2716
2717,3.51,0.4,3.01,0.59,0.25,0.33,0.63,1.0,2717
2718,7.15,0.4,7.36,0.6,0.28,0.1,0.84,0.0,2718
2719,4.12,0.43,4.65,0.47,0.0,0.0,0.5,0.5,2719
2720,2.65,0.63,1.86,0.64,3.61,0.5,0.0,3.6,2720
2721,4.44,0.52,1.11,0.64,11.11,0.8,0.0,2.8,2721
2722,3.31,0.51,2.98,0.65,1.22,0.43,0.9,0.8,2722
2723,3.02,0.47,1.13,0.4,5.66,0.1,0.0,0.0,2723
2724,1.67,0.53,8.73,0.33,1.79,0.16,0.0,0.0,2724
2725,0.0,0.0,5.73,0.44,0.0,0.0,0.0,0.0,2725
2726,1.91,0.54,2.31,0.58,2.97,0.46,0.33,0.5,2726
2727,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,2727
2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2728
2729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2729
2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730
2731,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,2731
2732,2.66,0.41,1.91,0.61,1.09,0.5,0.62,0.3,2732
2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2733
2734,1.72,0.37,5.59,0.56,0.0,0.0,0.0,0.0,2734
2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2735
2736,1.59,0.57,1.26,0.57,0.0,0.0,0.52,0.3,2736
2737,3.94,0.46,2.41,0.65,0.5,0.45,0.53,0.2,2737
2738,4.59,0.63,2.67,0.56,0.0,0.0,0.74,0.2,2738
2739,6.21,0.4,3.79,0.59,0.0,0.0,0.0,0.0,2739
2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740
2741,1.37,0.3,9.16,0.35,0.0,0.0,0.0,0.0,2741
2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2742
2743,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,2743
2744,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,2744
2745,0.6,0.2,4.18,0.57,0.0,0.0,0.0,0.0,2745
2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2746
2747,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,2747
2748,5.82,0.45,4.85,0.46,0.41,0.12,0.66,1.6,2748
2749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2749
2750,3.68,0.35,3.78,0.65,0.08,0.2,0.68,0.0,2750
2751,3.58,0.52,1.96,0.58,1.81,0.34,0.41,0.6,2751
2752,3.32,0.51,4.5,0.32,0.0,0.0,0.66,2.9,2752
2753,0.67,0.3,0.34,0.6,2.52,0.25,0.0,0.0,2753
2754,1.52,0.37,2.17,0.52,2.23,0.17,0.14,3.6,2754
2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2755
2756,1.73,0.24,3.55,0.66,0.7,0.33,0.1,0.0,2756
2757,1.79,0.35,2.48,0.56,0.99,0.28,0.44,0.7,2757
2758,11.01,0.48,7.39,0.58,0.0,0.0,0.0,0.0,2758
2759,1.95,0.45,2.64,0.5,3.3,0.35,0.28,0.2,2759
2760,2.72,0.43,2.59,0.58,1.18,0.44,0.65,0.6,2760
2761,4.55,0.51,2.62,0.57,2.73,0.54,0.82,0.7,2761
2762,4.39,0.45,3.47,0.55,0.24,0.33,0.73,0.5,2762
2763,5.02,0.45,4.84,0.6,0.0,0.0,0.5,0.0,2763
2764,5.41,0.42,5.44,0.51,0.0,0.0,0.58,0.0,2764
2765,3.52,0.52,2.7,0.66,0.0,0.0,0.1,0.0,2765
2766,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,2766
2767,3.38,0.47,2.25,0.56,1.01,0.15,0.62,1.2,2767
2768,2.78,0.53,2.61,0.65,1.25,0.22,0.88,0.0,2768
2769,4.38,0.57,2.15,0.6,3.26,0.39,0.78,0.3,2769
2770,5.37,0.46,4.89,0.51,0.56,0.45,0.81,0.2,2770
2771,1.31,0.31,1.92,0.69,6.39,0.54,0.25,0.2,2771
2772,3.77,0.46,4.78,0.57,0.94,0.1,0.0,0.0,2772
2773,5.46,0.48,6.77,0.45,0.0,0.0,0.3,0.5,2773
2774,4.0,0.56,5.1,0.54,0.0,0.0,0.1,0.0,2774
2775,8.28,0.57,22.76,0.21,0.0,0.0,0.0,0.0,2775
2776,6.7,0.61,3.48,0.6,0.29,0.42,0.61,0.3,2776
2777,1.15,0.4,7.5,0.23,0.0,0.0,0.0,0.0,2777
2778,3.13,0.37,4.4,0.72,0.0,0.0,0.0,0.0,2778
2779,7.89,0.52,5.65,0.57,1.45,0.34,0.7,0.7,2779
2780,1.9,0.47,2.77,0.39,2.22,0.43,0.36,0.6,2780
2781,0.23,0.25,1.82,0.69,0.0,0.0,0.0,0.0,2781
2782,0.63,0.28,2.53,0.55,0.5,0.5,0.41,0.5,2782
2783,3.33,0.31,3.4,0.59,0.0,0.0,0.1,1.0,2783
2784,1.73,0.53,5.27,0.34,0.0,0.0,0.63,0.0,2784
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2785
2786,4.95,0.48,4.22,0.55,0.5,0.29,0.8,0.1,2786
2787,2.0,0.45,2.93,0.6,0.0,0.0,0.0,0.0,2787
2788,2.41,0.42,1.66,0.47,1.25,0.1,0.66,1.2,2788
2789,3.2,0.5,3.49,0.55,1.89,0.32,0.1,0.7,2789
2790,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0.0,2790
2791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2791
2792,0.28,0.29,3.13,0.48,0.0,0.0,0.33,0.0,2792
2793,1.43,0.9,17.86,0.43,0.0,0.0,0.0,0.0,2793
2794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2794
2795,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,2795
2796,6.93,0.55,5.27,0.5,0.0,0.0,0.1,0.0,2796
2797,5.63,0.45,2.58,0.63,2.11,0.75,0.85,0.0,2797
2798,1.53,0.38,1.97,0.46,0.51,0.25,0.36,2.0,2798
2799,0.0,0.0,4.27,0.34,0.0,0.0,0.0,4.3,2799
2800,3.29,0.48,3.8,0.44,1.82,0.46,0.37,1.9,2800
2801,5.08,0.5,4.61,0.58,1.08,0.43,0.48,0.0,2801
2802,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,2802
2803,3.4,0.55,3.21,0.49,2.25,0.4,0.56,2.7,2803
2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2804
2805,1.03,0.22,1.8,0.52,0.0,0.0,0.42,0.0,2805
2806,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,2806
2807,5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,2807
2808,3.44,0.33,4.92,0.54,0.0,0.0,0.0,0.0,2808
2809,2.82,0.41,3.91,0.48,1.21,0.25,0.35,1.6,2809
2810,4.92,0.44,2.77,0.52,1.89,0.6,0.76,0.3,2810
2811,1.0,0.48,1.2,0.48,2.0,0.66,0.62,0.0,2811
2812,3.77,0.47,4.4,0.47,0.0,0.0,0.1,0.0,2812
2813,6.68,0.58,4.6,0.57,0.0,0.0,0.71,0.0,2813
2814,2.36,0.57,0.32,0.85,0.68,0.1,0.8,0.0,2814
2815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815
2816,2.48,0.6,0.0,0.1,3.54,0.57,0.1,1.8,2816
2817,1.02,0.42,5.27,0.38,2.77,0.4,0.0,0.0,2817
2818,3.13,0.47,2.2,0.57,3.0,0.42,0.1,1.0,2818
2819,1.8,0.39,2.2,0.39,1.35,0.3,0.6,0.5,2819
2820,3.49,0.55,2.21,0.64,1.69,0.42,0.66,0.0,2820
2821,3.09,0.57,3.29,0.47,0.56,0.26,0.68,0.1,2821
2822,2.01,0.39,3.06,0.64,1.19,0.36,0.49,1.5,2822
2823,5.6,0.5,5.07,0.52,0.73,0.2,0.52,0.6,2823
2824,1.89,0.41,5.86,0.31,0.0,0.0,0.3,0.0,2824
2825,5.6,0.55,3.4,0.52,0.0,0.0,0.1,0.0,2825
2826,3.42,0.48,3.39,0.49,5.36,0.43,0.4,0.4,2826
2827,7.68,0.56,1.44,0.7,3.6,0.33,0.1,0.0,2827
2828,4.08,0.37,6.59,0.49,1.07,0.26,0.55,1.1,2828
2829,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,2829
2830,3.53,0.58,2.8,0.73,0.0,0.0,0.0,0.0,2830
2831,2.94,0.44,2.17,0.56,3.01,0.36,0.52,0.1,2831
2832,2.34,0.35,2.14,0.63,0.91,0.58,0.68,0.7,2832
2833,3.26,0.4,4.01,0.45,1.21,0.28,0.63,0.6,2833
2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834
2835,2.83,0.5,3.77,0.5,1.2,0.45,0.71,1.0,2835
2836,3.15,0.58,2.9,0.41,0.63,0.12,0.42,1.3,2836
2837,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,2837
2838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2838
2839,0.9,0.55,1.16,0.51,1.51,0.43,0.53,0.8,2839
2840,1.29,0.27,2.12,0.67,1.64,0.27,0.65,0.0,2840
2841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2841
2842,2.63,0.36,2.73,0.58,0.97,0.29,0.57,0.4,2842
2843,1.2,0.33,1.67,0.82,3.0,0.75,0.33,0.0,2843
2844,0.13,0.33,0.8,0.71,3.0,0.75,0.0,3.0,2844
2845,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,2845
2846,0.93,0.34,1.49,0.58,1.86,0.5,0.0,4.7,2846
2847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2847
2848,0.64,0.25,1.96,0.57,1.07,0.57,0.62,0.5,2848
2849,1.2,0.35,1.07,0.55,0.0,0.0,0.36,0.0,2849
2850,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0.0,2850
2851,1.71,0.56,3.42,0.46,0.0,0.0,0.18,0.0,2851
2852,1.48,0.34,3.14,0.57,2.52,0.43,0.54,0.5,2852
2853,1.21,0.19,4.14,0.55,0.0,0.0,0.0,0.0,2853
2854,9.5,0.39,11.47,0.41,0.0,0.0,0.28,0.0,2854
2855,2.57,0.54,3.91,0.47,2.31,0.25,0.1,1.5,2855
2856,4.69,0.53,2.68,0.63,5.03,0.1,0.1,5.0,2856
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2857
2858,2.2,0.27,2.0,0.76,0.0,0.0,0.5,0.0,2858
2859,6.07,0.4,5.74,0.52,0.0,0.0,0.1,0.6,2859
2860,5.8,0.61,4.93,0.46,3.26,0.75,0.0,1.1,2860
2861,2.05,0.38,2.47,0.51,2.63,0.64,0.23,0.9,2861
2862,2.53,0.62,1.78,0.55,0.3,0.2,0.63,0.0,2862
2863,1.65,0.53,2.96,0.41,1.03,0.44,0.55,2.6,2863
2864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2864
2865,4.14,0.42,5.01,0.48,0.65,0.23,0.77,0.2,2865
2866,2.6,0.41,2.73,0.67,0.0,0.0,0.81,0.0,2866
2867,1.71,0.54,2.31,0.62,0.62,0.11,0.1,2.2,2867
2868,6.03,0.57,8.2,0.52,0.0,0.0,0.66,0.0,2868
2869,2.67,0.7,1.0,0.79,0.0,0.0,0.5,1.7,2869
2870,7.73,0.53,3.27,0.59,0.0,0.0,0.1,0.0,2870
2871,2.67,0.32,3.97,0.57,0.65,0.31,0.53,0.5,2871
2872,6.69,0.53,5.44,0.52,0.72,0.1,0.7,0.0,2872
2873,2.47,0.57,2.68,0.48,2.2,0.47,0.66,0.0,2873
2874,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,2874
2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875
2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2876
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877
2878,2.53,0.51,5.6,0.46,1.0,0.2,0.5,0.0,2878
2879,2.33,0.52,0.91,0.41,0.0,0.0,0.36,0.0,2879
2880,4.41,0.5,3.92,0.5,2.74,0.47,0.68,0.9,2880
2881,3.33,0.39,3.81,0.44,0.0,0.0,0.5,0.0,2881
2882,1.0,0.23,4.27,0.43,0.0,0.0,0.0,0.0,2882
2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883
2884,1.11,0.36,4.59,0.45,4.75,0.4,0.33,0.0,2884
2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2885
2886,0.0,0.0,2.86,0.45,0.0,0.0,0.0,0.0,2886
2887,4.55,0.48,4.88,0.41,0.98,0.33,0.46,0.2,2887
2888,2.49,0.41,2.19,0.58,5.27,0.59,0.59,1.0,2888
2889,2.6,0.43,2.2,0.47,0.0,0.0,0.0,0.0,2889
2890,4.77,0.51,3.42,0.54,1.85,0.47,0.57,0.9,2890
2891,3.77,0.5,7.21,0.33,0.0,0.0,0.0,0.0,2891
2892,4.15,0.44,3.43,0.59,1.54,0.27,0.1,2.6,2892
2893,0.8,0.63,1.0,0.21,0.0,0.0,0.22,0.0,2893
2894,3.06,0.35,2.88,0.64,1.98,0.26,0.77,0.0,2894
2895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895
2896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2896
2897,1.5,0.22,9.0,0.14,0.0,0.0,0.0,0.0,2897
2898,4.91,0.52,4.15,0.58,1.49,0.41,0.5,0.3,2898
2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2899
2900,3.29,0.4,2.37,0.6,1.54,0.21,0.5,1.0,2900
2901,3.54,0.51,3.25,0.54,3.46,0.36,0.71,2.3,2901
2902,4.65,0.44,4.89,0.6,0.0,0.0,0.66,0.0,2902
2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2903
2904,3.87,0.57,8.43,0.46,1.81,0.19,0.1,0.0,2904
2905,0.65,0.2,5.22,0.48,0.0,0.0,0.0,4.9,2905
2906,2.88,0.53,6.13,0.33,2.7,0.1,0.0,0.0,2906
2907,0.31,0.5,7.64,0.31,0.0,0.0,0.0,0.0,2907
2908,1.33,0.3,3.14,0.53,0.54,0.25,0.5,0.0,2908
2909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909
2910,1.8,0.55,0.89,0.69,2.32,0.53,0.84,1.7,2910
2911,1.82,0.4,2.95,0.43,3.01,0.33,0.43,0.3,2911
2912,1.65,0.28,5.53,0.55,0.0,0.0,0.0,0.0,2912
2913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2913
2914,2.66,0.37,3.37,0.48,1.94,0.1,0.33,3.9,2914
2915,4.46,0.62,2.73,0.58,0.38,0.7,0.1,0.0,2915
2916,0.97,0.27,1.87,0.48,0.0,0.0,0.37,0.5,2916
2917,7.33,0.33,8.67,0.64,0.0,0.0,0.0,0.0,2917
2918,4.54,0.43,3.81,0.54,0.63,0.4,0.75,0.0,2918
2919,1.67,0.33,2.22,0.53,1.0,0.37,0.7,0.0,2919
2920,4.25,0.42,3.58,0.57,0.36,0.1,0.6,0.4,2920
2921,0.29,0.16,2.06,0.3,0.0,0.0,0.0,0.0,2921
2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922
2923,5.12,0.54,3.32,0.54,5.02,0.5,0.55,0.8,2923
2924,0.59,0.18,3.51,0.33,0.0,0.0,0.0,4.4,2924
2925,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,2925
2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2926
2927,4.17,0.37,4.12,0.61,2.91,0.44,0.0,0.0,2927
2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2928
2929,2.9,0.59,2.39,0.56,0.76,0.3,0.5,0.8,2929
2930,4.39,0.53,3.88,0.43,1.45,0.5,0.52,0.0,2930
2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2931
2932,0.0,0.0,0.88,0.33,0.0,0.0,0.0,0.0,2932
2933,2.45,0.43,1.94,0.63,2.9,0.54,0.69,0.8,2933
2934,0.59,0.25,0.89,0.66,4.43,0.1,0.0,0.0,2934
