fight_id,event_name,date,title_bout,method,round_ended,time_ended,referee,event_id
260,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,KO/TKO,2,198,Daniel Movahedi,22
261,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,KO/TKO,1,285,Marc Goddard,22
262,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,Decision - Unanimous,3,300,Keith Peterson,22
263,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,Decision - Unanimous,3,300,Greg Kleynjans,22
264,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,Decision - Split,3,300,Daniel Movahedi,22
265,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,Decision - Unanimous,3,300,Lukasz Bosacki,22
266,UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,0,Decision - Unanimous,3,300,Keith Peterson,22
267,UFC 304: Edwards vs. Muhammad 2,2024-07-27,1,Decision - Unanimous,5,300,Mike Beltran,23
268,UFC 304: Edwards vs. Muhammad 2,2024-07-27,1,KO/TKO,1,60,Marc Goddard,23
269,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Submission,1,202,Lukasz Bosacki,23
270,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Daniel Movahedi,23
271,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Marc Goddard,23
272,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Mike Beltran,23
273,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Daniel Movahedi,23
274,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Lukasz Bosacki,23
275,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Mike Beltran,23
276,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Unanimous,3,300,Daniel Movahedi,23
277,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Submission,3,192,Marc Goddard,23
278,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Submission,1,170,Lukasz Bosacki,23
279,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,KO/TKO,1,203,Marc Goddard,23
280,UFC 304: Edwards vs. Muhammad 2,2024-07-27,0,Decision - Split,3,300,Mike Beltran,23
281,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Submission,2,288,Mark Smith,24
282,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,KO/TKO,1,96,Herb Dean,24
283,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Decision - Unanimous,3,300,Kerry Hatley,24
284,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,KO/TKO,2,178,Chris Tognoni,24
285,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,KO/TKO,2,218,Herb Dean,24
286,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,KO/TKO,1,65,Mark Smith,24
287,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Submission,1,238,Kerry Hatley,24
288,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Decision - Unanimous,3,300,Chris Tognoni,24
289,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Decision - Unanimous,3,300,Herb Dean,24
290,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Decision - Unanimous,3,300,Mark Smith,24
291,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,0,Decision - Unanimous,3,300,Kerry Hatley,24
292,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Decision - Unanimous,5,300,Herb Dean,25
293,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Decision - Split,3,300,Dan Miragliotta,25
294,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,TKO - Doctor's Stoppage,3,88,Herb Dean,25
295,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Decision - Unanimous,3,300,Dan Miragliotta,25
296,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Submission,1,289,Nick Berens,25
297,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,KO/TKO,3,20,Joe Coca,25
298,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Decision - Unanimous,3,300,Joel Ojeda,25
299,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,KO/TKO,1,18,Nick Berens,25
300,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Submission,1,207,Joe Coca,25
301,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Decision - Unanimous,3,300,Nick Berens,25
302,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,0,Submission,2,106,Joel Ojeda,25
303,UFC 303: Pereira vs. Prochazka 2,2024-06-29,1,KO/TKO,2,13,Herb Dean,26
304,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,,26
305,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,Marc Goddard,26
306,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,TKO - Doctor's Stoppage,2,118,Chris Tognoni,26
307,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,Mark Smith,26
308,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,KO/TKO,1,85,Herb Dean,26
309,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Split,3,300,Jason Herzog,26
310,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,KO/TKO,2,82,Marc Goddard,26
311,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,KO/TKO,1,19,Chris Tognoni,26
312,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,Jason Herzog,26
313,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Split,3,300,Mark Smith,26
314,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,Marc Goddard,26
315,UFC 303: Pereira vs. Prochazka 2,2024-06-29,0,Decision - Unanimous,3,300,Mark Smith,26
316,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,KO/TKO,1,109,Marc Goddard,27
317,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Unanimous,3,300,Jason Herzog,27
318,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Unanimous,3,300,Rich Mitchell,27
319,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,KO/TKO,3,147,Marc Goddard,27
320,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,KO/TKO,1,148,Jason Herzog,27
321,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Split,3,300,Rich Mitchell,27
322,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Submission,3,75,Thomas Fan,27
323,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Split,3,300,Thomas Fan,27
324,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Unanimous,3,300,Marc Goddard,27
325,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Majority,3,300,Jason Herzog,27
326,UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,0,Decision - Split,3,300,Thomas Fan,27
327,UFC Fight Night: Perez vs. Taira,2024-06-15,0,KO/TKO,2,179,Herb Dean,28
328,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Unanimous,3,300,Mark Smith,28
329,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Unanimous,3,300,Mike Beltran,28
330,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Submission,3,112,Chris Tognoni,28
331,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Unanimous,3,300,Herb Dean,28
332,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Split,3,300,Mark Smith,28
333,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Unanimous,3,300,Mike Beltran,28
334,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Split,3,300,Chris Tognoni,28
335,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Submission,1,109,Mark Smith,28
336,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Submission,3,110,Mike Beltran,28
337,UFC Fight Night: Perez vs. Taira,2024-06-15,0,Decision - Unanimous,3,300,Chris Tognoni,28
338,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,KO/TKO,4,94,Jason Herzog,29
339,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,KO/TKO,1,120,Dan Miragliotta,29
340,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Submission,2,142,Blake Grice,29
341,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,KO/TKO,1,291,Jason Herzog,29
342,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,KO/TKO,1,20,Dan Miragliotta,29
343,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Unanimous,3,300,Rob Mooney,29
344,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Unanimous,3,300,George Conley,29
345,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,KO/TKO,1,287,Blake Grice,29
346,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Unanimous,3,300,Jason Herzog,29
347,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Split,3,300,George Conley,29
348,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Unanimous,3,300,Dan Miragliotta,29
349,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Split,3,300,Rob Mooney,29
350,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Unanimous,3,300,Blake Grice,29
351,UFC Fight Night: Cannonier vs. Imavov,2024-06-08,0,Decision - Split,3,300,George Conley,29
352,UFC 302: Makhachev vs. Poirier,2024-06-01,1,Submission,5,162,Keith Peterson,30
353,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Split,5,300,Jason Herzog,30
354,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Submission,1,94,Herb Dean,30
355,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Keith Peterson,30
356,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Gasper Oliver,30
357,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Split,3,300,Herb Dean,30
358,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Submission,1,147,Vitor Ribeiro,30
359,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Jason Herzog,30
360,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Vitor Ribeiro,30
361,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Jason Herzog,30
362,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Unanimous,3,300,Gasper Oliver,30
363,UFC 302: Makhachev vs. Poirier,2024-06-01,0,Decision - Split,3,300,Herb Dean,30
364,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Decision - Unanimous,5,300,Herb Dean,31
365,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,KO/TKO,1,90,Dan Miragliotta,31
366,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Decision - Unanimous,3,300,Mark Smith,31
367,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,KO/TKO,1,167,Chris Tognoni,31
368,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Submission,2,252,Herb Dean,31
369,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,KO/TKO,1,230,Mark Smith,31
370,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Submission,1,223,Dan Miragliotta,31
371,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,KO/TKO,3,37,Chris Tognoni,31
372,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Decision - Unanimous,3,300,Dan Miragliotta,31
373,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,DQ,2,196,Mark Smith,31
374,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Decision - Unanimous,3,300,Herb Dean,31
375,UFC Fight Night: Barboza vs. Murphy,2024-05-18,0,Decision - Split,3,300,Chris Tognoni,31
376,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,KO/TKO,3,49,Jason Herzog,32
377,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Keith Peterson,32
378,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,KO/TKO,1,12,Nick Berens,32
379,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,KO/TKO,3,291,Gary Copeland,32
380,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Jason Herzog,32
381,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Josh Stewart,32
382,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Submission,2,180,Keith Peterson,32
383,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,KO/TKO,1,37,Gary Copeland,32
384,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Split,3,300,Nick Berens,32
385,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Josh Stewart,32
386,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Gary Copeland,32
387,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,0,Decision - Unanimous,3,300,Josh Stewart,32
388,UFC 301: Pantoja vs. Erceg,2024-05-04,1,Decision - Unanimous,5,300,Marc Goddard,33
389,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Mike Beltran,33
390,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Submission,1,120,Osiris Maia,33
391,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Submission,1,54,Fernando Portella,33
392,UFC 301: Pantoja vs. Erceg,2024-05-04,0,KO/TKO,2,130,Marc Goddard,33
393,UFC 301: Pantoja vs. Erceg,2024-05-04,0,TKO - Doctor's Stoppage,2,215,Joao Claudio Soares,33
394,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Osiris Maia,33
395,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Fernando Portella,33
396,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Marc Goddard,33
397,UFC 301: Pantoja vs. Erceg,2024-05-04,0,KO/TKO,1,282,Osiris Maia,33
398,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Fernando Portella,33
399,UFC 301: Pantoja vs. Erceg,2024-05-04,0,Decision - Unanimous,3,300,Mike Beltran,33
400,UFC 301: Pantoja vs. Erceg,2024-05-04,0,KO/TKO,2,95,Joao Claudio Soares,33
401,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,KO/TKO,2,136,Mark Smith,34
402,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,KO/TKO,2,196,Herb Dean,34
403,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Unanimous,3,300,Jason Herzog,34
404,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,KO/TKO,2,132,Mark Smith,34
405,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Unanimous,3,300,Chris Tognoni,34
406,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,KO/TKO,1,129,Herb Dean,34
407,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,KO/TKO,3,156,Jason Herzog,34
408,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Unanimous,3,300,Chris Tognoni,34
409,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Unanimous,3,300,Mark Smith,34
410,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Unanimous,3,300,Jason Herzog,34
411,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Submission,1,273,Herb Dean,34
412,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Submission,3,89,Chris Tognoni,34
413,UFC Fight Night: Nicolau vs. Perez,2024-04-27,0,Decision - Split,3,300,Jason Herzog,34
414,UFC 300: Pereira vs. Hill,2024-04-13,1,KO/TKO,1,194,Jason Herzog,35
415,UFC 300: Pereira vs. Hill,2024-04-13,1,Decision - Unanimous,5,300,Jason Herzog,35
416,UFC 300: Pereira vs. Hill,2024-04-13,0,KO/TKO,5,299,Marc Goddard,35
417,UFC 300: Pereira vs. Hill,2024-04-13,0,Decision - Split,3,300,Mark Smith,35
418,UFC 300: Pereira vs. Hill,2024-04-13,0,Submission,2,218,Chris Tognoni,35
419,UFC 300: Pereira vs. Hill,2024-04-13,0,KO/TKO,2,197,Herb Dean,35
420,UFC 300: Pereira vs. Hill,2024-04-13,0,Decision - Unanimous,3,300,Jason Herzog,35
421,UFC 300: Pereira vs. Hill,2024-04-13,0,Submission,2,107,Marc Goddard,35
422,UFC 300: Pereira vs. Hill,2024-04-13,0,KO/TKO,1,89,Mark Smith,35
423,UFC 300: Pereira vs. Hill,2024-04-13,0,KO/TKO,2,251,Herb Dean,35
424,UFC 300: Pereira vs. Hill,2024-04-13,0,Decision - Split,3,300,Chris Tognoni,35
425,UFC 300: Pereira vs. Hill,2024-04-13,0,Decision - Unanimous,3,300,Marc Goddard,35
426,UFC 300: Pereira vs. Hill,2024-04-13,0,Submission,2,242,Mark Smith,35
427,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Split,5,300,Mark Smith,36
428,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Split,3,300,Jason Herzog,36
429,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Split,3,300,Keith Peterson,36
430,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,KO/TKO,1,214,Chris Tognoni,36
431,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Unanimous,3,300,Keith Peterson,36
432,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Unanimous,3,300,Jason Herzog,36
433,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Unanimous,3,300,Mark Smith,36
434,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Unanimous,3,300,Keith Peterson,36
435,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Decision - Unanimous,3,300,Chris Tognoni,36
436,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,Submission,2,299,Jason Herzog,36
437,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,KO/TKO,2,133,Mark Smith,36
438,UFC Fight Night: Allen vs. Curtis 2,2024-04-06,0,KO/TKO,2,186,Chris Tognoni,36
439,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,Decision - Unanimous,5,300,Vitor Ribeiro,37
440,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,2,197,Keith Peterson,37
441,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,Decision - Unanimous,3,138,Gary Copeland,37
442,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,1,198,Vitor Ribeiro,37
443,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,1,240,Gary Copeland,37
444,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,Decision - Split,3,300,Keith Peterson,37
445,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,1,283,Keith Peterson,37
446,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,Decision - Unanimous,3,300,Vitor Ribeiro,37
447,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,2,120,Gary Copeland,37
448,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,3,22,Keith Peterson,37
449,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,3,92,Gary Copeland,37
450,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,KO/TKO,2,39,Gary Copeland,37
451,UFC Fight Night: Blanchfield vs. Fiorot,2024-03-30,0,Decision - Unanimous,3,300,Vitor Ribeiro,37
452,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,5,300,Jason Herzog,38
453,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Herb Dean,38
454,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,KO/TKO,1,273,Mark Smith,38
455,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,KO/TKO,2,21,Chris Tognoni,38
456,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Submission,2,110,Herb Dean,38
457,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Submission,1,165,Jason Herzog,38
458,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Mark Smith,38
459,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Submission,1,135,Chris Tognoni,38
460,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Herb Dean,38
461,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Mark Smith,38
462,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Jason Herzog,38
463,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,DQ,2,172,Chris Tognoni,38
464,UFC Fight Night: Ribas vs. Namajunas,2024-03-23,0,Decision - Unanimous,3,300,Mark Smith,38
465,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,1,248,Herb Dean,39
466,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Decision - Split,3,300,Mark Smith,39
467,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Decision - Split,3,300,Chris Tognoni,39
468,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,1,234,Mark Smith,39
469,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,2,263,Herb Dean,39
470,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,2,103,Mike Beltran,39
471,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Decision - Unanimous,3,300,Chris Tognoni,39
472,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,1,267,Herb Dean,39
473,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Decision - Split,3,300,Mark Smith,39
474,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Submission,1,98,Mike Beltran,39
475,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,KO/TKO,3,15,Mark Smith,39
476,UFC Fight Night: Tuivasa vs. Tybura,2024-03-16,0,Decision - Unanimous,3,300,Chris Tognoni,39
477,UFC 299: O'Malley vs. Vera 2,2024-03-09,1,Decision - Unanimous,5,300,Keith Peterson,40
478,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,KO/TKO,2,152,Mike Beltran,40
479,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Dan Miragliotta,40
480,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,KO/TKO,3,223,Dan Miragliotta,40
481,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Keith Peterson,40
482,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,KO/TKO,2,36,Mike Beltran,40
483,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Andrew Glenn,40
484,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Dan Miragliotta,40
485,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Keith Peterson,40
486,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Mike Beltran,40
487,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Submission,1,61,Dan Miragliotta,40
488,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,KO/TKO,1,18,Andrew Glenn,40
489,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Unanimous,3,300,Keith Peterson,40
490,UFC 299: O'Malley vs. Vera 2,2024-03-09,0,Decision - Split,3,300,Mike Beltran,40
491,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,4,300,Marc Goddard,41
492,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,Decision - Unanimous,3,300,Mark Smith,41
493,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,Decision - Unanimous,3,300,Keith Peterson,41
494,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,Decision - Unanimous,3,300,Marc Goddard,41
495,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,2,26,Chris Tognoni,41
496,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,Decision - Unanimous,3,300,Mark Smith,41
497,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,3,281,Keith Peterson,41
498,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,Decision - Unanimous,3,300,Chris Tognoni,41
499,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,2,117,Mark Smith,41
500,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,1,276,Keith Peterson,41
501,UFC Fight Night: Rozenstruik vs. Gaziev,2024-03-02,0,KO/TKO,3,49,Chris Tognoni,41
502,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Decision - Split,5,300,Herb Dean,42
503,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Submission,3,58,Marc Goddard,42
504,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Decision - Unanimous,3,300,Mike Beltran,42
505,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Decision - Unanimous,3,300,Herb Dean,42
506,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Submission,1,106,Mike Beltran,42
507,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Submission,3,124,Bladimir Puga,42
508,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Decision - Split,3,300,Fernando Salas Navarro,42
509,UFC Fight Night: Moreno vs. Royval 2,2024-02-24,0,Submission,1,137,Marc Goddard,42
